RMS CDW ID,General Offense Number,Offense Code,Offense Code Extension,Offense Type,Summary Offense Code,Summarized Offense Description,Date Reported,Occurred Date or Date Range Start,Occurred Date Range End,Hundred Block Location,District/Sector,Zone/Beat,Census Tract 2000,Longitude,Latitude,Location
671692,2015369637,2205,0,BURGLARY-NOFORCE-NONRES,2200,BURGLARY,10/22/2015,10/20/2015 03:30:00 AM,10/21/2015 06:00:00 PM,16XX BLOCK OF E GARFIELD ST,C,C2,6200.3001,-122.31085968,47.634120941,"(47.634120941, -122.31085968)"
671857,2015367110,2204,0,BURGLARY-NOFORCE-RES,2200,BURGLARY,10/20/2015,10/19/2015 11:00:00 PM,10/20/2015 08:00:00 AM,11XX BLOCK OF 19 AV E,C,C2,6400.3005,-122.307258606,47.629642487,"(47.629642487, -122.307258606)"
671932,2015367545,2202,0,BURGLARY-FORCE-RES,2200,BURGLARY,10/20/2015,10/15/2015 07:00:00 PM,10/17/2015 12:00:00 AM,5XX BLOCK OF 18 AV E,C,C2,7600.1011,-122.308685303,47.623836517,"(47.623836517, -122.308685303)"
671943,2015367784,2202,0,BURGLARY-FORCE-RES,2200,BURGLARY,10/20/2015,10/18/2015 07:00:00 AM,10/20/2015 09:00:00 AM,1XX BLOCK OF 17 AV E,C,C2,7600.3012,-122.31010437,47.619094849,"(47.619094849, -122.31010437)"
671992,2015367101,2202,0,BURGLARY-FORCE-RES,2200,BURGLARY,10/20/2015,10/20/2015 04:00:00 AM,,11XX BLOCK OF 19 AV E,C,C2,6400.3005,-122.307258606,47.629642487,"(47.629642487, -122.307258606)"
672149,2015365979,2404,4,VEH-THEFT-MTRCYCLE,2400,VEHICLE THEFT,10/19/2015,10/01/2015 01:00:00 AM,10/04/2015 08:00:00 PM,26XX BLOCK OF E VALLEY ST,C,C2,6400.1016,-122.297592163,47.625904083,"(47.625904083, -122.297592163)"
672189,201680356,1313,0,ASSLT-NONAGG,1300,ASSAULT,03/06/2016,03/06/2016 07:23:00 PM,,17XX BLOCK OF E MADISON ST,C,C2,7900.4000,-122.309494019,47.6158638,"(47.6158638, -122.309494019)"
672326,2015364581,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,10/18/2015,10/16/2015 09:00:00 PM,10/18/2015 08:30:00 AM,17XX BLOCK OF 26 AV E,C,C2,6200.1037,-122.299468994,47.635910034,"(47.635910034, -122.299468994)"
672611,2015363639,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,10/17/2015,10/16/2015 09:00:00 PM,10/17/2015 12:00:00 PM,24XX BLOCK OF E INTERLAKEN BV,C,C2,6200.1057,-122.298629761,47.633243561,"(47.633243561, -122.298629761)"
672620,2015363955,1313,0,ASSLT-NONAGG,1300,ASSAULT,10/17/2015,10/17/2015 06:31:00 PM,,26XX BLOCK OF 22 AV E,C,C2,6200.2011,-122.303794861,47.643428802,"(47.643428802, -122.303794861)"
672720,2015363420,2202,0,BURGLARY-FORCE-RES,2200,BURGLARY,10/17/2015,10/16/2015 11:00:00 PM,10/17/2015 08:00:00 AM,3XX BLOCK OF 18 AV E,C,C2,7600.3006,-122.30872345,47.62128067,"(47.62128067, -122.30872345)"
673029,2015360686,1305,0,ASSLT-AGG-WEAPON,1300,ASSAULT,10/15/2015,10/15/2015 09:10:00 AM,,27XX BLOCK OF E MADISON ST,C,C2,7700.2010,-122.296852112,47.623031616,"(47.623031616, -122.296852112)"
673992,2015352282,2203,0,BURGLARY-FORCE-NONRES,2200,BURGLARY,10/08/2015,08/01/2015 12:00:00 AM,08/02/2015 08:30:00 AM,12XX BLOCK OF 20 AV E,C,C2,6400.3002,-122.305992126,47.631454468,"(47.631454468, -122.305992126)"
674052,2015353301,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,10/09/2015,10/08/2015 06:30:00 PM,10/09/2015 08:00:00 AM,4XX BLOCK OF 19 AV E,C,C2,7600.2002,-122.307312012,47.622638702,"(47.622638702, -122.307312012)"
674348,2015342037,1316,4,THREATS-OTHER,1300,THREATS,09/30/2015,09/30/2015 11:40:00 AM,,27XX BLOCK OF E MADISON ST,C,C2,7700.2010,-122.296852112,47.623031616,"(47.623031616, -122.296852112)"
674357,2015342879,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,10/01/2015,10/01/2015 03:13:00 AM,10/01/2015 03:17:00 AM,7XX BLOCK OF 24 AV E,C,C2,6400.1024,-122.301139832,47.62556076,"(47.62556076, -122.301139832)"
674359,2015343042,2404,4,VEH-THEFT-MTRCYCLE,2400,VEHICLE THEFT,10/01/2015,09/30/2015 05:15:00 PM,10/01/2015 07:30:00 AM,24XX BLOCK OF 42 AV E,C,C2,6300.1011,-122.278297424,47.64138031,"(47.64138031, -122.278297424)"
674525,2015349356,1316,4,THREATS-OTHER,1300,THREATS,10/06/2015,10/05/2015 09:00:00 AM,,22XX BLOCK OF 24 AV E,C,C2,6200.2036,-122.301940918,47.639122009,"(47.639122009, -122.301940918)"
674709,2015343450,1313,0,ASSLT-NONAGG,1300,ASSAULT,10/01/2015,10/01/2015 02:49:00 PM,,23 AV E / E ALOHA ST,C,C2,6400.1019,-122.302383423,47.626758575,"(47.626758575, -122.302383423)"
674934,2015352433,2202,0,BURGLARY-FORCE-RES,2200,BURGLARY,10/08/2015,10/07/2015 10:30:00 AM,10/08/2015 09:30:00 AM,5XX BLOCK OF 19 AV E,C,C2,7600.1012,-122.307296753,47.623817444,"(47.623817444, -122.307296753)"
676526,2015339374,2204,0,BURGLARY-NOFORCE-RES,2200,BURGLARY,09/28/2015,09/28/2015 11:42:00 AM,,25XX BLOCK OF 25 AV E,C,C2,6200.1035,-122.300285339,47.642795563,"(47.642795563, -122.300285339)"
676908,2015337197,1313,0,ASSLT-NONAGG,1300,ASSAULT,09/26/2015,09/25/2015 11:30:00 PM,09/25/2015 11:59:00 PM,17XX BLOCK OF E MADISON ST,C,C2,7900.4000,-122.309494019,47.6158638,"(47.6158638, -122.309494019)"
678203,2015329805,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,09/20/2015,09/18/2015 10:00:00 AM,09/19/2015 11:00:00 PM,16XX BLOCK OF E GARFIELD ST,C,C2,6200.3001,-122.31085968,47.634120941,"(47.634120941, -122.31085968)"
678305,2015328572,2202,0,BURGLARY-FORCE-RES,2200,BURGLARY,09/19/2015,09/19/2015 03:30:00 AM,09/19/2015 04:00:00 AM,20XX BLOCK OF E LYNN ST,C,C2,6200.2034,-122.304672241,47.639537811,"(47.639537811, -122.304672241)"
679980,2015320176,1316,3,THREATS-KILL,1300,THREATS,09/12/2015,09/09/2015 12:00:00 AM,09/12/2015 12:00:00 AM,17XX BLOCK OF 17 AV,C,C2,7900.5008,-122.310142517,47.617027283,"(47.617027283, -122.310142517)"
679986,2015321910,2202,0,BURGLARY-FORCE-RES,2200,BURGLARY,09/13/2015,09/13/2015 08:50:00 PM,,24XX BLOCK OF 19 AV E,C,C2,6200.2019,-122.307250977,47.641220093,"(47.641220093, -122.307250977)"
924623,2012263004,1208,0,ROBBERY-RESIDENCE-WEAPON,1200,ROBBERY,08/09/2012,08/09/2012 09:00:00 PM,,2XX BLOCK OF 19 AV E,C,C2,7600.2004,-122.307357788,47.620075226,"(47.620075226, -122.307357788)"
681572,2015309880,1316,4,THREATS-OTHER,1300,THREATS,09/04/2015,09/04/2015 08:50:00 AM,,40XX BLOCK OF E MADISON ST,C,C2,6300.3018,-122.280464172,47.634128571,"(47.634128571, -122.280464172)"
681729,2015308576,2202,0,BURGLARY-FORCE-RES,2200,BURGLARY,09/03/2015,09/02/2015 12:00:00 PM,09/03/2015 09:00:00 AM,25XX BLOCK OF BOYER AV E,C,C2,6100.2019,-122.315742493,47.642608643,"(47.642608643, -122.315742493)"
682262,2015307263,2202,0,BURGLARY-FORCE-RES,2200,BURGLARY,09/02/2015,09/01/2015 07:00:00 PM,09/02/2015 07:00:00 AM,7XX BLOCK OF 18 AV E,C,C2,6400.2011,-122.308654785,47.626049042,"(47.626049042, -122.308654785)"
682368,2015306150,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,09/01/2015,09/01/2015 01:00:00 AM,09/01/2015 10:00:00 AM,18XX BLOCK OF E HOWELL ST,C,C2,7900.5009,-122.308113098,47.617607117,"(47.617607117, -122.308113098)"
682586,2015306689,2204,0,BURGLARY-NOFORCE-RES,2200,BURGLARY,09/01/2015,09/01/2015 07:39:00 PM,,22XX BLOCK OF E BLAINE ST,C,C2,6200.2041,-122.303871155,47.637046814,"(47.637046814, -122.303871155)"
682867,2015305372,2202,0,BURGLARY-FORCE-RES,2200,BURGLARY,08/31/2015,08/31/2015 07:07:00 PM,,3XX BLOCK OF 22 AV E,C,C2,7600.2000,-122.303581238,47.622283936,"(47.622283936, -122.303581238)"
683257,2015301043,2204,0,BURGLARY-NOFORCE-RES,2200,BURGLARY,08/28/2015,08/28/2015 01:30:00 PM,08/28/2015 03:25:00 PM,22XX BLOCK OF E BLAINE ST,C,C2,6200.2030,-122.303871155,47.637046814,"(47.637046814, -122.303871155)"
683445,2015300761,2204,0,BURGLARY-NOFORCE-RES,2200,BURGLARY,08/28/2015,08/28/2015 11:46:00 AM,,15XX BLOCK OF E HOWE ST,C,C2,6200.3005,-122.313171387,47.635944366,"(47.635944366, -122.313171387)"
683837,2015298904,2202,0,BURGLARY-FORCE-RES,2200,BURGLARY,08/26/2015,08/26/2015 10:55:00 PM,,29XX BLOCK OF E MADISON ST,C,C2,6200.1053,-122.293777466,47.625110626,"(47.625110626, -122.293777466)"
683915,2015296723,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,08/25/2015,08/24/2015 02:00:00 PM,08/25/2015 08:00:00 AM,10XX BLOCK OF 26 AV E,C,C2,6400.1006,-122.298965454,47.628494263,"(47.628494263, -122.298965454)"
683955,2015296629,1313,0,ASSLT-NONAGG,1300,ASSAULT,08/25/2015,08/23/2015 06:20:00 PM,,22XX BLOCK OF E MADISON ST,C,C2,7900.1000,-122.303100586,47.618797302,"(47.618797302, -122.303100586)"
683968,2015297098,2204,0,BURGLARY-NOFORCE-RES,2200,BURGLARY,08/25/2015,08/25/2015 01:30:00 PM,08/25/2015 03:05:00 PM,24XX BLOCK OF E MADISON ST,C,C2,7700.4002,-122.300498962,47.620571136,"(47.620571136, -122.300498962)"
684775,2015291649,1316,4,THREATS-OTHER,1300,THREATS,08/21/2015,08/21/2015 11:11:00 AM,,40XX BLOCK OF E MADISON ST,C,C2,6300.3018,-122.280464172,47.634128571,"(47.634128571, -122.280464172)"
685485,2015287479,2202,0,BURGLARY-FORCE-RES,2200,BURGLARY,08/18/2015,08/17/2015 03:00:00 PM,08/18/2015 10:00:00 AM,19XX BLOCK OF E CALHOUN ST,C,C2,6200.2026,-122.306388855,47.64100647,"(47.64100647, -122.306388855)"
685540,2015300106,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,08/27/2015,08/27/2015 04:20:00 PM,08/27/2015 09:00:00 PM,E MADISON ST / 42 AV E,C,C2,6300.1019,-122.2784729,47.635471344,"(47.635471344, -122.2784729)"
685545,2015287535,2299,1,BURGLARY-SECURE PARKING-NONRES,2200,BURGLARY,08/18/2015,08/04/2015 12:00:00 PM,08/14/2015 12:00:00 PM,27XX BLOCK OF MONTLAKE BV E,C,C2,6200.2001,-122.304611206,47.64540863,"(47.64540863, -122.304611206)"
686070,2015283658,2202,0,BURGLARY-FORCE-RES,2200,BURGLARY,08/15/2015,08/15/2015 01:30:00 AM,08/15/2015 10:30:00 AM,20XX BLOCK OF E MILLER ST,C,C2,6200.2021,-122.304649353,47.641727448,"(47.641727448, -122.304649353)"
686285,2015282144,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,08/14/2015,08/13/2015 09:00:00 PM,08/14/2015 07:45:00 AM,1XX BLOCK OF 21 AV E,C,C2,7600.2008,-122.304756165,47.619358063,"(47.619358063, -122.304756165)"
686411,2015282637,2202,0,BURGLARY-FORCE-RES,2200,BURGLARY,08/14/2015,08/14/2015 03:28:00 PM,,25XX BLOCK OF E MERCER ST,C,C2,7700.2008,-122.299308777,47.62437439,"(47.62437439, -122.299308777)"
686943,2015278036,2205,0,BURGLARY-NOFORCE-NONRES,2200,BURGLARY,08/11/2015,08/11/2015 08:15:00 AM,08/11/2015 09:54:00 AM,26XX BLOCK OF E VALLEY ST,C,C2,6400.1021,-122.297592163,47.625904083,"(47.625904083, -122.297592163)"
687099,2015276738,2204,0,BURGLARY-NOFORCE-RES,2200,BURGLARY,08/10/2015,08/02/2015 12:00:00 PM,08/09/2015 04:00:00 PM,20XX BLOCK OF E LOUISA ST,C,C2,6200.2015,-122.304649353,47.642456055,"(47.642456055, -122.304649353)"
687111,2015276605,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,08/10/2015,08/09/2015 10:30:00 PM,08/10/2015 07:30:00 AM,26XX BLOCK OF E ROY ST,C,C2,6400.1021,-122.298225403,47.625164032,"(47.625164032, -122.298225403)"
687418,2015275697,1313,0,ASSLT-NONAGG,1300,ASSAULT,08/09/2015,08/09/2015 12:47:00 PM,,23XX BLOCK OF ARBORETUM DR E,C,C2,6200.1047,-122.294624329,47.634147644,"(47.634147644, -122.294624329)"
687420,2015275243,1305,0,ASSLT-AGG-WEAPON,1300,ASSAULT,08/09/2015,08/09/2015 12:49:00 AM,,18 AV / E MADISON ST,C,C2,7900.4005,-122.30884552,47.616130829,"(47.616130829, -122.30884552)"
687819,2015272829,2204,0,BURGLARY-NOFORCE-RES,2200,BURGLARY,08/07/2015,08/07/2015 10:05:00 AM,,1XX BLOCK OF 21 AV E,C,C2,7600.2008,-122.304756165,47.619358063,"(47.619358063, -122.304756165)"
688141,2015270061,2202,0,BURGLARY-FORCE-RES,2200,BURGLARY,08/05/2015,08/04/2015 10:30:00 AM,08/04/2015 02:00:00 PM,5XX BLOCK OF 21 AV E,C,C2,7600.1014,-122.304679871,47.623806,"(47.623806, -122.304679871)"
688509,2015268958,2202,0,BURGLARY-FORCE-RES,2200,BURGLARY,08/04/2015,08/04/2015 03:00:00 PM,,6XX BLOCK OF 23 AV E,C,C2,7600.1000,-122.302429199,47.624794006,"(47.624794006, -122.302429199)"
688896,2015266145,2202,0,BURGLARY-FORCE-RES,2200,BURGLARY,08/02/2015,08/01/2015 08:00:00 AM,08/02/2015 11:30:00 AM,3XX BLOCK OF 18 AV E,C,C2,7600.3007,-122.30872345,47.62128067,"(47.62128067, -122.30872345)"
689590,2015260266,2204,0,BURGLARY-NOFORCE-RES,2200,BURGLARY,07/29/2015,07/28/2015 09:00:00 AM,07/28/2015 04:00:00 PM,18XX BLOCK OF E REPUBLICAN ST,C,C2,7600.3000,-122.307998657,47.62322998,"(47.62322998, -122.307998657)"
689678,2015258963,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,07/28/2015,07/27/2015 01:00:00 PM,07/28/2015 09:00:00 AM,18XX BLOCK OF E REPUBLICAN ST,C,C2,7600.1011,-122.307998657,47.62322998,"(47.62322998, -122.307998657)"
689929,2015257636,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,07/27/2015,07/26/2015 03:00:00 PM,07/27/2015 08:00:00 AM,42 AV E / E MCGILVRA ST,C,C2,6300.1015,-122.278411865,47.640705109,"(47.640705109, -122.278411865)"
690406,2015255343,2202,0,BURGLARY-FORCE-RES,2200,BURGLARY,07/25/2015,07/25/2015 03:00:00 AM,07/25/2015 06:40:00 AM,22XX BLOCK OF 22 AV E,C,C2,6200.2038,-122.303947449,47.638942719,"(47.638942719, -122.303947449)"
690590,2015256781,2404,4,VEH-THEFT-MTRCYCLE,2400,VEHICLE THEFT,07/26/2015,07/25/2015 11:00:00 PM,07/26/2015 10:00:00 AM,24XX BLOCK OF E ALOHA ST,C,C2,6400.1020,-122.299926758,47.626670837,"(47.626670837, -122.299926758)"
691173,2015250280,2202,0,BURGLARY-FORCE-RES,2200,BURGLARY,07/21/2015,07/20/2015 08:15:00 AM,07/20/2015 03:00:00 PM,5XX BLOCK OF 17 AV E,C,C2,7600.101,-122.310005188,47.623855591,"(47.623855591, -122.310005188)"
691535,201682846,2202,0,BURGLARY-FORCE-RES,2200,BURGLARY,03/08/2016,03/08/2016 02:30:00 PM,03/08/2016 07:45:00 PM,17XX BLOCK OF E DENNY WY,C,C2,7600.3012,-122.309486389,47.6185112,"(47.6185112, -122.309486389)"
691569,2015247603,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,07/19/2015,07/16/2015 05:00:00 PM,07/17/2015 09:00:00 AM,20XX BLOCK OF 43 AV E,C,C2,6300.1013,-122.277099609,47.638027191,"(47.638027191, -122.277099609)"
692030,2015248015,2202,0,BURGLARY-FORCE-RES,2200,BURGLARY,07/19/2015,07/19/2015 07:07:00 PM,,20XX BLOCK OF E ALOHA ST,C,C2,6400.3017,-122.305419922,47.626838684,"(47.626838684, -122.305419922)"
692171,2015246069,2204,0,BURGLARY-NOFORCE-RES,2200,BURGLARY,07/18/2015,07/18/2015 09:30:00 AM,,18XX BLOCK OF 41 AV E,C,C2,6300.1019,-122.279640198,47.635837555,"(47.635837555, -122.279640198)"
692666,2015242076,2202,0,BURGLARY-FORCE-RES,2200,BURGLARY,07/15/2015,07/15/2015 09:14:00 AM,,25XX BLOCK OF E GALER ST,C,C2,6400.1000,-122.299964905,47.632270813,"(47.632270813, -122.299964905)"
692831,2015239642,2202,0,BURGLARY-FORCE-RES,2200,BURGLARY,07/13/2015,07/13/2015 11:00:00 AM,,17XX BLOCK OF E THOMAS ST,C,C2,7600.3006,-122.309402466,47.620494843,"(47.620494843, -122.309402466)"
693092,2015239613,1316,4,THREATS-OTHER,1300,THREATS,07/13/2015,07/12/2015 06:00:00 PM,07/13/2015 01:15:00 AM,17XX BLOCK OF 17 AV,C,C2,7900.5008,-122.310142517,47.617027283,"(47.617027283, -122.310142517)"
693631,2015233559,2204,0,BURGLARY-NOFORCE-RES,2200,BURGLARY,07/08/2015,07/05/2015 12:00:00 PM,07/08/2015 06:10:00 PM,18XX BLOCK OF E THOMAS ST,C,C2,7600.3007,-122.308311462,47.620491028,"(47.620491028, -122.308311462)"
693808,2015234485,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,07/09/2015,07/08/2015 07:30:00 PM,07/09/2015 10:00:00 AM,24XX BLOCK OF E LYNN ST,C,C2,6200.1044,-122.301292419,47.639526367,"(47.639526367, -122.301292419)"
694401,2015228845,2205,0,BURGLARY-NOFORCE-NONRES,2200,BURGLARY,07/05/2015,07/05/2015 12:00:00 AM,07/05/2015 07:00:00 AM,23XX BLOCK OF 24 AV E,C,C2,6200.1044,-122.302078247,47.639892578,"(47.639892578, -122.302078247)"
694653,2015224046,1316,4,THREATS-OTHER,1300,THREATS,07/02/2015,06/23/2015 05:00:00 PM,07/01/2015 11:59:00 AM,9XX BLOCK OF 19 AV E,C,C2,6400.3014,-122.307281494,47.627761841,"(47.627761841, -122.307281494)"
694912,2015225776,1316,4,THREATS-OTHER,1300,THREATS,07/03/2015,07/03/2015 12:48:00 PM,,26XX BLOCK OF 22 AV E,C,C2,6200.2011,-122.303794861,47.643428802,"(47.643428802, -122.303794861)"
695056,2015220922,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,06/30/2015,06/28/2015 09:00:00 PM,06/30/2015 07:45:00 AM,15XX BLOCK OF 26 AV E,C,C2,6200.1057,-122.299751282,47.632480621,"(47.632480621, -122.299751282)"
695739,2015220538,1305,0,ASSLT-AGG-WEAPON,1300,ASSAULT,06/29/2015,06/29/2015 10:04:00 PM,,20 AV / E MADISON ST,C,C2,7900.5001,-122.306137085,47.617259979,"(47.617259979, -122.306137085)"
696013,2015215164,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,06/25/2015,06/24/2015 09:15:00 AM,06/24/2015 11:00:00 AM,18XX BLOCK OF E SHELBY ST,C,C2,6200.2001,-122.30683136,47.646400452,"(47.646400452, -122.30683136)"
696306,2015211272,1204,0,ROBBERY-STREET-GUN,1200,ROBBERY,06/23/2015,06/23/2015 01:05:00 AM,06/23/2015 01:05:00 AM,19 AV E / E REPUBLICAN ST,C,C2,7600.1012,-122.307304382,47.623210907,"(47.623210907, -122.307304382)"
696333,2015212282,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,06/23/2015,06/23/2015 08:00:00 AM,06/23/2015 05:00:00 PM,BOYER AV E / E HOWE ST,C,C2,6200.2040,-122.30292511,47.635879517,"(47.635879517, -122.30292511)"
696490,2015213748,2202,0,BURGLARY-FORCE-RES,2200,BURGLARY,06/24/2015,06/24/2015 06:00:00 PM,06/24/2015 07:58:00 PM,15XX BLOCK OF 17 AV E,C,C2,6200.3001,-122.309883118,47.633216858,"(47.633216858, -122.309883118)"
696671,2015209410,1313,0,ASSLT-NONAGG,1300,ASSAULT,06/21/2015,06/21/2015 02:30:00 PM,,26XX BLOCK OF E MONTLAKE PL E,C,C2,6200.2011,-122.303962708,47.643829346,"(47.643829346, -122.303962708)"
696796,2015210292,2204,0,BURGLARY-NOFORCE-RES,2200,BURGLARY,06/22/2015,06/20/2012 06:00:00 PM,06/22/2015 09:00:00 AM,29XX BLOCK OF MONTLAKE BV E,C,C2,6200.1004,-122.304611206,47.646606445,"(47.646606445, -122.304611206)"
697715,2015205225,2205,0,BURGLARY-NOFORCE-NONRES,2200,BURGLARY,06/18/2015,06/18/2015 02:00:00 PM,,20XX BLOCK OF E CRESCENT DR,C,C2,6200.3019,-122.304794312,47.633201599,"(47.633201599, -122.304794312)"
698435,2015199624,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,06/14/2015,06/13/2015 10:15:00 AM,06/14/2015 01:50:00 PM,17 AV E / E ALOHA ST,C,C2,6400.2007,-122.309967041,47.626865387,"(47.626865387, -122.309967041)"
699097,2015194502,1313,0,ASSLT-NONAGG,1300,ASSAULT,06/10/2015,06/09/2015 12:00:00 PM,,3XX BLOCK OF 21 AV E,C,C2,7600.2002,-122.304702759,47.62229538,"(47.62229538, -122.304702759)"
700255,2015185949,2204,0,BURGLARY-NOFORCE-RES,2200,BURGLARY,06/04/2015,06/03/2015 06:30:00 PM,06/03/2015 07:30:00 PM,37XX BLOCK OF E HOWE ST,C,C2,6300.4009,-122.284896851,47.635803223,"(47.635803223, -122.284896851)"
700386,2015183320,2202,0,BURGLARY-FORCE-RES,2200,BURGLARY,06/02/2015,06/02/2015 08:00:00 AM,06/02/2015 04:30:00 PM,1XX BLOCK OF 21 AV E,C,C2,7600.2009,-122.304756165,47.619358063,"(47.619358063, -122.304756165)"
700517,2015181322,2203,0,BURGLARY-FORCE-NONRES,2200,BURGLARY,06/01/2015,05/31/2015 01:00:00 AM,06/01/2015 08:10:00 AM,42XX BLOCK OF E MADISON ST,C,C2,6300.1012,-122.278259277,47.635616302,"(47.635616302, -122.278259277)"
700525,2015181487,2205,0,BURGLARY-NOFORCE-NONRES,2200,BURGLARY,06/01/2015,05/31/2015 10:00:00 PM,06/01/2015 10:00:00 AM,28XX BLOCK OF E MADISON ST,C,C2,7700.2000,-122.295829773,47.623714447,"(47.623714447, -122.295829773)"
700905,2015179751,2204,0,BURGLARY-NOFORCE-RES,2200,BURGLARY,05/30/2015,05/30/2015 10:15:00 PM,,20XX BLOCK OF E MILLER ST,C,C2,6200.2020,-122.304649353,47.641727448,"(47.641727448, -122.304649353)"
700967,2015180397,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,05/31/2015,05/31/2015 03:00:00 AM,05/31/2015 10:57:00 AM,18XX BLOCK OF 20 AV,C,C2,7900.5000,-122.306091309,47.617881775,"(47.617881775, -122.306091309)"
701123,2015180739,2202,0,BURGLARY-FORCE-RES,2200,BURGLARY,05/31/2015,05/31/2015 06:28:00 PM,,21XX BLOCK OF BOYER AV E,C,C2,6200.3000,-122.307983398,47.638256073,"(47.638256073, -122.307983398)"
701884,2015173795,2202,0,BURGLARY-FORCE-RES,2200,BURGLARY,05/26/2015,05/26/2015 08:15:00 AM,05/26/2015 05:00:00 PM,16XX BLOCK OF 22 AV E,C,C2,6200.3015,-122.303817749,47.63394928,"(47.63394928, -122.303817749)"
702027,2015173266,2404,8,VEH-THEFT-TRUCK,2400,VEHICLE THEFT,05/26/2015,05/22/2015 06:00:00 PM,05/26/2015 09:00:00 AM,11XX BLOCK OF 19 AV E,C,C2,6400.3006,-122.307258606,47.629642487,"(47.629642487, -122.307258606)"
784702,2016103523,1305,0,ASSLT-AGG-WEAPON,1300,ASSAULT,03/25/2016,03/25/2016 03:09:00 PM,,26XX BLOCK OF 22 AV E,C,C2,6200.2011,-122.303794861,47.643428802,"(47.643428802, -122.303794861)"
702056,2015172561,1305,0,ASSLT-AGG-WEAPON,1300,ASSAULT,05/26/2015,05/26/2015 08:39:00 AM,,17XX BLOCK OF 17 AV,C,C2,7900.5008,-122.310142517,47.617027283,"(47.617027283, -122.310142517)"
702083,2015174121,1316,4,THREATS-OTHER,1300,THREATS,05/26/2015,05/26/2015 10:30:00 AM,,17XX BLOCK OF 19 AV,C,C2,7900.5001,-122.307403564,47.617168427,"(47.617168427, -122.307403564)"
702378,2015170232,2202,0,BURGLARY-FORCE-RES,2200,BURGLARY,05/23/2015,05/23/2015 02:00:00 PM,05/23/2015 11:00:00 PM,2XX BLOCK OF 22 AV E,C,C2,7600.2011,-122.303611755,47.620796204,"(47.620796204, -122.303611755)"
702464,2015170746,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,05/24/2015,05/22/2015 10:00:00 PM,05/24/2015 11:15:00 AM,18 AV E / E REPUBLICAN ST,C,C2,7600.3000,-122.308692932,47.623245239,"(47.623245239, -122.308692932)"
702808,2015168912,2204,0,BURGLARY-NOFORCE-RES,2200,BURGLARY,05/22/2015,05/19/2015 09:30:00 AM,,22XX BLOCK OF E LOUISA ST,C,C2,6200.2014,-122.30291748,47.64245224,"(47.64245224, -122.30291748)"
703072,2015166043,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,05/20/2015,05/10/2015 02:00:00 PM,05/20/2015 03:00:00 PM,3XX BLOCK OF 18 AV E,C,C2,7600.3007,-122.30872345,47.62128067,"(47.62128067, -122.30872345)"
704534,2015154789,2204,0,BURGLARY-NOFORCE-RES,2200,BURGLARY,05/11/2015,05/08/2015 12:00:00 PM,,22XX BLOCK OF E LOUISA ST,C,C2,6200.2014,-122.30291748,47.64245224,"(47.64245224, -122.30291748)"
706601,2015142549,1316,5,THREATS-WEAPON,1300,THREATS,05/01/2015,05/01/2015 08:15:00 AM,,27XX BLOCK OF E MADISON ST,C,C2,7700.2010,-122.296852112,47.623031616,"(47.623031616, -122.296852112)"
706772,2015139179,2202,0,BURGLARY-FORCE-RES,2200,BURGLARY,04/28/2015,04/28/2015 06:52:00 PM,,18XX BLOCK OF 23 AV E,C,C2,6200.2039,-122.302268982,47.636207581,"(47.636207581, -122.302268982)"
707390,2015132738,2202,0,BURGLARY-FORCE-RES,2200,BURGLARY,04/23/2015,04/23/2015 01:18:00 PM,,17XX BLOCK OF 26 AV E,C,C2,6200.1037,-122.299468994,47.635910034,"(47.635910034, -122.299468994)"
707896,2015133311,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,04/23/2015,04/23/2015 08:00:00 PM,04/23/2015 09:45:00 PM,5XX BLOCK OF 22 AV E,C,C2,7600.1014,-122.30355835,47.623794556,"(47.623794556, -122.30355835)"
708059,2015129290,2204,0,BURGLARY-NOFORCE-RES,2200,BURGLARY,04/20/2015,04/20/2015 10:00:00 AM,04/20/2015 04:07:00 PM,25XX BLOCK OF BOYER AV E,C,C2,6100.2020,-122.315742493,47.642608643,"(47.642608643, -122.315742493)"
